Date,Price
2024-01-12,92.06
2024-01-13,95.84
2024-01-14,93.8
2024-01-15,94.32
2024-01-16,97.59
2024-01-17,102.07
2024-01-18,94.31
2024-01-19,93.59
2024-01-20,92.75
2024-01-21,91.0
2024-01-22,83.74
2024-01-23,84.29
2024-01-24,88.74
2024-01-25,86.86
2024-01-26,92.23
2024-01-27,94.26
2024-01-28,95.97
2024-01-29,101.67
2024-01-30,101.4
2024-01-31,96.89
2024-02-01,97.78
2024-02-02,100.51
2024-02-03,97.9
2024-02-04,95.42
2024-02-05,95.5
2024-02-06,96.85
2024-02-07,101.11
2024-02-08,102.79
2024-02-09,106.96
2024-02-10,109.07
2024-02-11,107.48
2024-02-12,111.73
2024-02-13,112.57
2024-02-14,117.11
2024-02-15,113.61
2024-02-16,110.4
2024-02-17,108.96
2024-02-18,112.24
2024-02-19,111.55
2024-02-20,108.35
2024-02-21,105.06
2024-02-22,101.69
2024-02-23,99.89
2024-02-24,104.04
2024-02-25,103.47
2024-02-26,109.97
2024-02-27,108.42
2024-02-28,118.98
2024-02-29,125.7
2024-03-01,129.52
2024-03-02,130.15
2024-03-03,130.25
2024-03-04,133.36
2024-03-05,125.58
2024-03-06,130.89
2024-03-07,144.07
2024-03-08,145.11
2024-03-09,144.58
2024-03-10,144.56
2024-03-11,148.87
2024-03-12,151.05
2024-03-13,163.93
2024-03-14,176.64
2024-03-15,183.84
2024-03-16,181.95
2024-03-17,201.69
2024-03-18,195.91
2024-03-19,169.91
2024-03-20,191.92
2024-03-21,179.44
2024-03-22,175.17
2024-03-23,172.72
2024-03-24,183.79
2024-03-25,189.01
2024-03-26,190.47
2024-03-27,186.23
2024-03-28,189.67
2024-03-29,192.19
2024-03-30,194.28
2024-03-31,202.43
2024-04-01,192.35
2024-04-02,181.52
2024-04-03,185.14
2024-04-04,184.09
2024-04-05,174.46
2024-04-06,178.74
2024-04-07,179.52
2024-04-08,180.69
2024-04-09,172.32
2024-04-10,173.35
2024-04-11,172.43
2024-04-12,152.47
